Date,Total_Spillover,SOLVPN_TO,SOLVPN_FROM,COPPER_TO,COPPER_FROM
2024-12-12,22.971512731838935,60.76449103863064,3.2680857004896606,12.422807812395755,11.336127399544152
2024-12-13,22.9968739996317,60.8829817543587,3.337573660244858,12.470543170822996,11.371185070244847
2024-12-16,23.11715299496944,61.61712712120977,3.3628419559006995,12.385184199661653,11.500081690622551
2024-12-17,23.224305629161787,62.10128621903104,3.6084097246790883,12.143956025701632,11.578977680615601
2024-12-18,23.09156875114416,61.293392103151966,3.7774802556781193,11.796792505431732,11.604019268739426
2024-12-19,23.798623009316337,68.5933722055776,4.499314160042955,10.306756577214292,10.899513531216884
2024-12-20,23.849848670338105,68.25240501389524,4.319723956058405,10.606796298794356,11.039634828569959
2024-12-23,23.621241424213526,67.32388902742127,4.495339432662771,10.727386862143165,10.903686027078749
2024-12-24,23.52677626394314,66.89648521911973,4.334345904967194,10.587511921795013,10.89219315616648
2024-12-26,23.595983180983378,66.7146518822758,4.454269608800654,10.736201694477074,10.94253187941897
2024-12-27,23.62600393820408,66.63984552707913,4.545682158551044,10.876714723695386,11.158787223190375
2024-12-30,23.49756584878393,66.54596636224606,4.588995574798737,10.884464071992458,11.158313031916938
2024-12-31,23.33581134386439,66.84052258867754,4.432384736015103,10.668867837077373,11.478881962581163
2025-01-02,23.182531032784357,66.14877881993266,4.340193676037953,10.454346006676799,11.51401064792464
2025-01-03,23.007793767859006,66.55323290118642,4.208716667412055,10.257290960006088,12.07481086822358
2025-01-06,23.01718062927668,66.68469990593438,4.253878783163014,10.095255094688843,12.37649354149211
2025-01-07,22.906015607363635,66.87751034122809,4.1173124163364845,10.698119705130487,12.248304229446969
2025-01-08,22.979782057737047,66.88484321015488,4.292141728441658,10.902004967253099,12.188084696834911
2025-01-10,22.932086601402585,67.46831045661372,3.760414637766157,10.371230965093842,12.386562100432096
2025-01-13,23.00183417822645,67.37891291898652,3.669989489868275,10.239515573527648,10.897940790917053
2025-01-14,22.761533267277105,66.44858896318762,3.2508934992109975,10.668077555037065,10.514114636380903
2025-01-15,22.85004065222806,67.38532783650896,3.3424687390200214,10.285181550568968,10.546064355562194
2025-01-16,22.617750752577674,67.48511357447794,3.253504078233918,10.318025848419927,10.51304713228946
