Date,DC_to_CP,CP_to_DC,PairSpillover,Asymmetry,Spread_DC_minus_CP
2023-12-14,0.05021262484796594,0.13055011938667407,0.18076274423464,-0.08033749453870814,-0.08033749453870814
2023-12-18,0.052348525995925356,0.09072819298147886,0.1430767189774042,-0.0383796669855535,-0.0383796669855535
2023-12-19,0.05996048127805233,0.06532766670699311,0.12528814798504545,-0.005367185428940782,-0.005367185428940782
2023-12-20,0.1062797418902235,0.06969321680996379,0.1759729587001873,0.03658652508025971,0.03658652508025971
2023-12-21,0.11607854701119659,0.0766717105118274,0.192750257523024,0.039406836499369186,0.039406836499369186
2023-12-26,0.07741227603718202,0.06807507184624531,0.14548734788342732,0.009337204190936713,0.009337204190936713
2023-12-27,0.07338260479609401,0.07896229590313844,0.15234490069923246,-0.005579691107044427,-0.005579691107044427
2023-12-28,0.06347297811943721,0.068398391003702,0.1318713691231392,-0.00492541288426479,-0.00492541288426479
2024-01-02,0.06274383037418556,0.07074047020126202,0.13348430057544758,-0.007996639827076463,-0.007996639827076463
2024-01-03,0.04666949551105025,0.07090628092385681,0.11757577643490706,-0.024236785412806564,-0.024236785412806564
2024-01-04,0.04241340353378155,0.07438788725736589,0.11680129079114744,-0.03197448372358434,-0.03197448372358434
2024-01-08,0.04177197306431635,0.09562353892884665,0.137395511993163,-0.0538515658645303,-0.0538515658645303
2024-01-09,0.03977178913220451,0.12093545991062118,0.16070724904282568,-0.08116367077841667,-0.08116367077841667
2024-01-10,0.03483085900673724,0.12532012238676316,0.1601509813935004,-0.09048926338002591,-0.09048926338002591
2024-01-11,0.03340971416591241,0.12286437919607408,0.1562740933619865,-0.08945466503016167,-0.08945466503016167
2024-01-16,0.03457460624816481,0.12833508485931477,0.16290969110747958,-0.09376047861114997,-0.09376047861114997
2024-01-17,0.03461883924763771,0.10744103330901014,0.14205987255664784,-0.07282219406137244,-0.07282219406137244
2024-01-18,0.036511917238048266,0.08983030241408299,0.12634221965213127,-0.053318385176034724,-0.053318385176034724
2024-01-22,0.03831993933754595,0.07678060457222687,0.11510054390977281,-0.03846066523468092,-0.03846066523468092
2024-01-23,0.03472966014979694,0.039973808273817454,0.07470346842361439,-0.005244148124020513,-0.005244148124020513
2024-01-24,0.028204901729055307,0.03424768961747416,0.06245259134652947,-0.006042787888418853,-0.006042787888418853
2024-01-25,0.10626577290124013,0.03890725028019118,0.14517302318143133,0.06735852262104895,0.06735852262104895
2024-01-29,0.08624603531268106,0.046308490224056705,0.13255452553673777,0.039937545088624356,0.039937545088624356
2024-01-30,0.058165822089596406,0.05201481180716409,0.1101806338967605,0.006151010282432319,0.006151010282432319
2024-01-31,0.05619233908009566,0.04988193478040009,0.10607427386049575,0.0063104042996955725,0.0063104042996955725
2024-02-01,0.005913997589002817,0.05108536370079875,0.05699936128980156,-0.04517136611179593,-0.04517136611179593
