Date,Close
2021-09-20,"1,761.80"
2021-09-21,"1,776.10"
2021-09-22,"1,776.70"
2021-09-23,"1,747.70"
2021-09-24,"1,749.70"
2021-09-27,"1,750.00"
2021-09-28,"1,735.90"
2021-09-29,"1,722.20"
2021-09-30,"1,756.30"
2021-10-01,"1,757.70"
2021-10-04,"1,766.90"
2021-10-05,"1,760.20"
2021-10-06,"1,761.20"
2021-10-07,"1,758.60"
2021-10-08,"1,756.80"
2021-10-11,"1,755.10"
2021-10-12,"1,758.70"
2021-10-13,"1,794.10"
2021-10-14,"1,797.30"
2021-10-15,"1,767.70"
2021-10-18,"1,765.10"
2021-10-19,"1,769.90"
2021-10-20,"1,784.40"
2021-10-21,"1,781.30"
2021-10-22,"1,795.70"
2021-10-25,"1,806.20"
2021-10-26,"1,792.50"
2021-10-27,"1,797.80"
2021-10-28,"1,802.60"
2021-10-29,"1,783.90"
2021-11-01,"1,795.80"
2021-11-02,"1,789.40"
2021-11-03,"1,763.90"
2021-11-04,"1,793.50"
2021-11-05,"1,816.80"
2021-11-08,"1,828.00"
2021-11-09,"1,830.80"
2021-11-10,"1,848.30"
2021-11-11,"1,863.90"
2021-11-12,"1,868.50"
2021-11-15,"1,866.60"
2021-11-16,"1,854.10"
2021-11-17,"1,870.20"
2021-11-18,"1,861.40"
2021-11-19,"1,851.60"
2021-11-22,"1,806.30"
2021-11-23,"1,783.80"
2021-11-24,"1,784.30"
2021-11-25,"1,785.50"
2021-11-26,"1,785.50"
2021-11-29,"1,783.80"
2021-11-30,"1,775.10"
2021-12-01,"1,783.00"
2021-12-02,"1,761.60"
2021-12-03,"1,782.90"
2021-12-06,"1,778.50"
2021-12-07,"1,783.60"
2021-12-08,"1,784.50"
2021-12-09,"1,775.70"
2021-12-10,"1,783.80"
2021-12-13,"1,787.30"
2021-12-14,"1,771.30"
2021-12-15,"1,763.60"
2021-12-16,"1,797.40"
2021-12-17,"1,804.10"
2021-12-20,"1,793.80"
2021-12-21,"1,788.00"
2021-12-22,"1,801.50"
2021-12-23,"1,811.00"
2021-12-27,"1,808.00"
2021-12-28,"1,810.10"
2021-12-29,"1,804.80"
2021-12-30,"1,814.10"
2021-12-31,"1,828.60"
2022-01-03,"1,800.10"
2022-01-04,"1,814.60"
2022-01-05,"1,825.10"
2022-01-06,"1,789.20"
2022-01-07,"1,797.40"
2022-01-10,"1,798.80"
2022-01-11,"1,818.50"
2022-01-12,"1,827.30"
2022-01-13,"1,821.40"
2022-01-14,"1,816.50"
2022-01-17,"1,812.40"
2022-01-18,"1,812.40"
2022-01-19,"1,843.20"
2022-01-20,"1,842.60"
2022-01-21,"1,831.80"
2022-01-24,"1,841.70"
2022-01-25,"1,852.50"
2022-01-26,"1,829.70"
2022-01-27,"1,793.10"
2022-01-28,"1,785.80"
2022-01-31,"1,796.00"
2022-02-01,"1,800.80"
2022-02-02,"1,809.50"
2022-02-03,"1,803.20"
2022-02-04,"1,806.80"
2022-02-07,"1,820.80"
2022-02-08,"1,826.80"
2022-02-09,"1,835.60"
2022-02-10,"1,836.40"
2022-02-11,"1,841.10"
2022-02-14,"1,868.30"
2022-02-15,"1,855.10"
2022-02-16,"1,870.50"
2022-02-17,"1,901.00"
2022-02-18,"1,898.80"
2022-02-21,"1,907.40"
2022-02-22,"1,906.40"
2022-02-23,"1,909.40"
2022-02-24,"1,925.40"
2022-02-28,"1,900.70"
2022-03-01,"1,943.80"
2022-03-02,"1,922.30"
2022-03-03,"1,935.90"
2022-03-07,"1,995.90"
2022-03-08,"2,043.30"
2022-03-09,"1,988.20"
2022-03-10,"2,000.40"
2022-03-14,"1,960.80"
2022-03-15,"1,929.70"
2022-03-16,"1,909.20"
2022-03-17,"1,943.20"
2022-03-21,"1,929.50"
2022-03-22,"1,921.50"
2022-03-23,"1,937.30"
2022-03-24,"1,962.20"
2022-03-28,"1,939.80"
2022-03-29,"1,912.20"
2022-03-30,"1,936.10"
2022-03-31,"1,951.10"
2022-04-04,"1,930.60"
2022-04-05,"1,924.10"
2022-04-06,"1,919.70"
2022-04-07,"1,934.70"
2022-04-11,"1,945.10"
2022-04-12,"1,973.20"
2022-04-13,"1,981.90"
2022-04-18,"1,983.60"
2022-04-19,"1,956.30"
2022-04-20,"1,952.90"
2022-04-21,"1,945.40"
2022-04-25,"1,893.30"
2022-04-26,"1,901.50"
2022-04-27,"1,885.80"
2022-04-28,"1,891.30"
2022-05-02,"1,863.60"
2022-05-03,"1,870.60"
2022-05-04,"1,868.80"
2022-05-05,"1,875.70"
2022-05-09,"1,858.60"
2022-05-10,"1,841.00"
2022-05-11,"1,853.70"
2022-05-12,"1,824.60"
2022-05-16,"1,814.00"
2022-05-17,"1,818.90"
2022-05-18,"1,815.90"
2022-05-19,"1,841.20"
2022-05-23,"1,847.80"
2022-05-24,"1,865.40"
2022-05-25,"1,846.30"
2022-05-26,"1,847.60"
2022-05-31,"1,845.20"
2022-06-01,"1,845.80"
2022-06-02,"1,868.40"
2022-06-06,"1,840.80"
2022-06-07,"1,849.20"
2022-06-08,"1,853.60"
2022-06-09,"1,850.10"
2022-06-13,"1,829.20"
2022-06-14,"1,810.50"
2022-06-15,"1,816.30"
2022-06-16,"1,846.60"
2022-06-21,"1,835.40"
2022-06-22,"1,835.20"
2022-06-23,"1,826.30"
2022-06-27,"1,821.00"
2022-06-28,"1,817.50"
2022-06-29,"1,817.50"
2022-06-30,"1,807.30"
2022-07-05,"1,763.90"
2022-07-06,"1,736.50"
2022-07-07,"1,739.70"
2022-07-11,"1,731.70"
2022-07-12,"1,724.80"
2022-07-13,"1,735.50"
2022-07-14,"1,705.80"
2022-07-18,"1,710.20"
2022-07-19,"1,710.70"
2022-07-20,"1,700.20"
2022-07-21,"1,713.40"
2022-07-25,"1,719.10"
2022-07-26,"1,717.70"
2022-07-27,"1,719.10"
2022-07-28,"1,754.40"
2022-08-01,"1,772.70"
2022-08-02,"1,774.80"
2022-08-03,"1,760.90"
2022-08-04,"1,791.20"
2022-08-08,"1,789.60"
2022-08-09,"1,796.80"
2022-08-10,"1,798.50"
2022-08-11,"1,792.10"
2022-08-15,"1,783.30"
2022-08-16,"1,774.90"
2022-08-17,"1,761.90"
2022-08-18,"1,756.50"
2022-08-22,"1,734.40"
2022-08-23,"1,747.30"
2022-08-24,"1,747.80"
2022-08-25,"1,757.80"
2022-08-29,"1,736.70"
2022-08-30,"1,726.90"
2022-08-31,"1,716.90"
2022-09-01,"1,699.60"
2022-09-06,"1,703.40"
2022-09-07,"1,718.20"
2022-09-08,"1,710.60"
2022-09-12,"1,730.80"
2022-09-13,"1,707.10"
2022-09-14,"1,698.20"
2022-09-15,"1,666.80"
2022-09-19,"1,667.60"
2022-09-20,"1,661.00"
2022-09-21,"1,665.80"
2022-09-22,"1,671.40"
2022-09-26,"1,623.60"
2022-09-27,"1,626.50"
2022-09-28,"1,660.30"
2022-09-29,"1,663.60"
2022-10-03,"1,697.20"
2022-10-04,"1,725.50"
2022-10-05,"1,715.60"
2022-10-06,"1,715.50"
2022-10-10,"1,670.10"
2022-10-11,"1,680.90"
2022-10-12,"1,672.30"
2022-10-13,"1,671.80"
