t,TCI,diag_mean,offdiag_mean,diag_minus_offdiag,row_err,net_abs_mean
279,55.37565352643019,0.4462434647356982,0.061528503918255775,0.38471496081744244,1.1102230246251565e-16,0.19443105830918078
280,55.386808500301875,0.4461319149969814,0.061540898333668756,0.38459101666331263,2.220446049250313e-16,0.1378515756153274
281,53.91417684855696,0.4608582315144304,0.05990464094284107,0.4009535905715893,2.220446049250313e-16,0.12206768943166595
282,53.422332407905735,0.46577667592094285,0.05935814711989526,0.40641852880104756,2.220446049250313e-16,0.12045702918090984
283,53.57671275581824,0.4642328724418177,0.05952968083979805,0.4047031916020197,2.220446049250313e-16,0.13307472192542102
284,54.15883515202753,0.45841164847972476,0.060176483502252805,0.39823516497747197,2.220446049250313e-16,0.13593554971636673
285,53.575270107595266,0.46424729892404715,0.05952807789732807,0.4047192210267191,2.220446049250313e-16,0.16178039773590655
286,57.03377948562984,0.42966220514370157,0.06337086609514427,0.3662913390485573,2.220446049250313e-16,0.21710214929321317
287,53.080028243766634,0.4691997175623337,0.0589778091597407,0.410221908402593,2.220446049250313e-16,0.14159974702283668
288,54.5633122105376,0.45436687789462393,0.060625902456152896,0.39374097543847103,2.220446049250313e-16,0.1607429106928372
289,50.699326146003564,0.4930067385399646,0.05633258460667062,0.43667415393329395,2.220446049250313e-16,0.0892663646464582
290,53.56226403814708,0.4643773596185293,0.0595136267090523,0.40486373290947697,2.220446049250313e-16,0.08827643480112106
291,54.103168904996345,0.4589683109500363,0.06011463211666261,0.3988536788333737,2.220446049250313e-16,0.1067985336550041
292,54.280328398035685,0.457196716019643,0.06031147599781742,0.39688524002182557,2.220446049250313e-16,0.09408742754484659
293,56.272222503472754,0.4372777749652724,0.0625246916705253,0.3747530832947471,2.220446049250313e-16,0.105366305093757
294,59.54603831151169,0.40453961688488355,0.06616226479056854,0.338377352094315,2.220446049250313e-16,0.1916594583792742
295,65.64048600813359,0.3435951399186642,0.07293387334237066,0.2706612665762935,2.220446049250313e-16,0.20155889465547072
296,60.29795192838058,0.3970204807161942,0.06699772436486731,0.33002275635132694,2.220446049250313e-16,0.17659276958465717
297,58.767692480673006,0.4123230751932698,0.06529743608963667,0.3470256391036331,2.220446049250313e-16,0.1446579733790852
298,58.477766848839664,0.4152223315116032,0.06497529649871073,0.35024703501289245,2.220446049250313e-16,0.1269787049757928
299,60.95796670866949,0.39042033291330497,0.06773107412074388,0.3226892587925611,2.220446049250313e-16,0.1764199067756438
300,59.2537200397137,0.40746279960286313,0.065837466710793,0.34162533289207014,2.220446049250313e-16,0.14791594890707485
301,60.445059819885635,0.39554940180114356,0.06716117757765071,0.32838822422349284,2.220446049250313e-16,0.1459799958101324
302,59.619212934365585,0.4038078706563442,0.06624356992707287,0.33756430072927135,2.220446049250313e-16,0.10832301734543795
303,60.932785433633896,0.3906721456636608,0.06770309492625988,0.32296905073740095,2.220446049250313e-16,0.13460745862276677
304,57.12882048413748,0.42871179515862534,0.0634764672045972,0.36523532795402813,2.220446049250313e-16,0.13088750248203201
305,57.449979810332174,0.42550020189667837,0.06383331090036909,0.3616668909963093,1.1102230246251565e-16,0.15381070024417492
306,56.21727632184601,0.43782723678153984,0.06246364035760668,0.37536359642393313,2.220446049250313e-16,0.1580663854073909
307,55.87722225530556,0.44122777744694447,0.06208580250589506,0.3791419749410494,2.220446049250313e-16,0.15041857602473077
308,55.583353735951135,0.44416646264048865,0.06175928192883459,0.382407180711654,2.220446049250313e-16,0.1590396094749291
309,55.1305573618748,0.44869442638125195,0.06125617484652756,0.3874382515347244,2.220446049250313e-16,0.17160446866605755
310,53.84762845598281,0.46152371544017184,0.059830698284425346,0.4016930171557465,2.220446049250313e-16,0.1642184585774338
311,53.251138117286445,0.46748861882713577,0.05916793124142938,0.4083206875857064,3.3306690738754696e-16,0.16259257352197104
312,55.73498314306708,0.442650168569329,0.06192775904785232,0.3807224095214767,2.220446049250313e-16,0.20193376223692958
313,57.02686891205835,0.4297313108794164,0.06336318768006483,0.3663681231993516,2.220446049250313e-16,0.18526610450010353
314,58.01966627023092,0.41980333729769076,0.06446629585581214,0.3553370414418786,2.220446049250313e-16,0.15541560991823322
315,55.73122660844743,0.44268773391552596,0.061923585120497136,0.38076414879502885,2.220446049250313e-16,0.1429192400078056
316,53.71029706871744,0.46289702931282556,0.05967810785413049,0.4032189214586951,2.220446049250313e-16,0.09838054159905248
317,59.20859328698364,0.40791406713016354,0.06578732587442628,0.3421267412557373,2.220446049250313e-16,0.15544958636726558
318,54.05956509656469,0.4594043490343531,0.06006618344062743,0.3993381655937257,2.220446049250313e-16,0.1373530139453781
319,53.62836588151614,0.46371634118483895,0.059587073201684604,0.40412926798315435,2.220446049250313e-16,0.08061476440913655
320,54.90825923633296,0.45091740763667004,0.06100917692925885,0.3899082307074112,2.220446049250313e-16,0.15976977766062755
321,56.52478278690375,0.4347521721309625,0.06280531420767084,0.3719468579232917,2.220446049250313e-16,0.09241337871842327
322,54.253962308734216,0.45746037691265784,0.06028218034303802,0.39717819656961983,1.1102230246251565e-16,0.11058429623878015
323,58.15758327355724,0.41842416726442755,0.06461953697061916,0.3538046302938084,2.220446049250313e-16,0.13213488166255055
324,56.63121998710112,0.4336878001289888,0.06292357776344569,0.3707642223655431,2.220446049250313e-16,0.1269598172462285
325,56.98290921129752,0.4301709078870249,0.06331434356810835,0.36685656431891656,1.1102230246251565e-16,0.1346989993590938
326,56.6023314071298,0.4339766859287021,0.06289147934125534,0.37108520658744676,2.220446049250313e-16,0.1480905140958225
327,61.012169431034046,0.38987830568965953,0.0677912993678156,0.32208700632184395,2.220446049250313e-16,0.12037253435513184
328,58.601408375506836,0.4139859162449315,0.06511267597278537,0.3488732402721461,1.1102230246251565e-16,0.11473828539097938
329,63.065753238295905,0.3693424676170408,0.07007305915366212,0.2992694084633787,2.220446049250313e-16,0.3279695040517066
330,75.48332694284782,0.2451667305715215,0.08387036326983092,0.16129636730169056,2.220446049250313e-16,0.30717949937402256
331,74.65036962661961,0.253496303733804,0.08294485514068844,0.17055144859311555,2.220446049250313e-16,0.29972890574915795
332,73.18146484540055,0.26818535154599443,0.08131273871711173,0.1868726128288827,2.220446049250313e-16,0.30745733450822665
333,77.67116634308707,0.22328833656912916,0.0863012959367634,0.13698704063236578,1.1102230246251565e-16,0.3817500412633332
334,78.14512624304581,0.21854873756954177,0.08682791804782866,0.1317208195217131,2.220446049250313e-16,0.3800411829705267
335,75.57270454927254,0.24427295450727443,0.08396967172141394,0.16030328278586048,1.1102230246251565e-16,0.3522954197175025
336,75.69453513981468,0.243054648601853,0.08410503904423854,0.15894960955761445,1.1102230246251565e-16,0.3594773304005876
337,75.36981749559884,0.24630182504401166,0.08374424166177648,0.1625575833822352,2.220446049250313e-16,0.34056643548475013
338,75.25842219562166,0.24741577804378356,0.08362046910624629,0.16379530893753727,2.220446049250313e-16,0.3401418589897766
339,75.70062910813347,0.2429937089186652,0.08411181012014829,0.1588818987985169,2.220446049250313e-16,0.3658299658451167
340,76.5021306265268,0.23497869373473187,0.08500236736280757,0.14997632637192432,2.220446049250313e-16,0.3821352734802899
341,75.03710895551718,0.24962891044482824,0.0833745655061302,0.16625434493869803,2.220446049250313e-16,0.3124104121978564
342,71.57593550082717,0.2842406449917283,0.0795288172231413,0.20471182776858698,1.1102230246251565e-16,0.2947603051398224
343,71.56451118607316,0.2843548881392682,0.0795161235400813,0.20483876459918687,2.220446049250313e-16,0.26423607999193494
344,76.55686911638713,0.2344313088361286,0.08506318790709683,0.14936812092903176,2.220446049250313e-16,0.3732309830412508
345,75.9566352761819,0.2404336472381809,0.0843962614179799,0.156037385820201,2.220446049250313e-16,0.3799064247602523
346,68.07227644293746,0.3192772355706254,0.07563586271437496,0.24364137285625043,1.1102230246251565e-16,0.21539878057497813
347,67.6524849001417,0.32347515099858315,0.07516942766682412,0.24830572333175904,2.220446049250313e-16,0.19287656572890088
348,68.7566127601216,0.3124338723987841,0.0763962364001351,0.23603763599864902,2.220446049250313e-16,0.20784994003331986
349,66.45168368202964,0.3354831631797036,0.07383520409114405,0.26164795908855953,2.220446049250313e-16,0.18017001329794302
350,66.26582523229312,0.3373417476770689,0.0736286947025479,0.263713052974521,1.1102230246251565e-16,0.18446127812764018
351,65.19289603069409,0.3480710396930592,0.07243655114521565,0.27563448854784356,2.220446049250313e-16,0.19021228452359445
352,66.58946459964646,0.33410535400353536,0.07398829399960719,0.2601170600039282,2.220446049250313e-16,0.21610632698018845
353,63.93587912433644,0.36064120875663547,0.07103986569370715,0.2896013430629283,2.220446049250313e-16,0.2000294799036432
354,64.0011964930071,0.35998803506992905,0.07111244054778566,0.2888755945221434,2.220446049250313e-16,0.21907262200824648
355,62.037139558099,0.37962860441901025,0.06893015506455444,0.3106984493544558,1.1102230246251565e-16,0.16867619673037382
356,61.53892660847664,0.38461073391523354,0.0683765851205296,0.3162341487947039,1.1102230246251565e-16,0.1363827650044454
357,63.03062167036042,0.36969378329639574,0.07003402407817826,0.29965975921821747,2.220446049250313e-16,0.1113656175128348
358,62.336032187284374,0.37663967812715604,0.06926225798587153,0.3073774201412845,2.220446049250313e-16,0.1777114971872174
359,62.28202898599125,0.37717971014008767,0.06920225442887917,0.3079774557112085,2.220446049250313e-16,0.19588714323447207
360,61.74025161816916,0.3825974838183085,0.06860027957574351,0.313997204242565,2.220446049250313e-16,0.20321264816547938
361,60.85185799959554,0.39148142000404457,0.06761317555510615,0.3238682444489384,2.220446049250313e-16,0.22035755728146836
362,59.888339070247554,0.4011166092975243,0.06654259896694173,0.33457401033058254,2.220446049250313e-16,0.19892765474968926
363,59.33210252547341,0.40667897474526615,0.06592455836163712,0.340754416383629,2.220446049250313e-16,0.17927765944859425
364,58.46784247909662,0.41532157520903346,0.06496426942121847,0.350357305787815,2.220446049250313e-16,0.12756861069402106
365,61.678735514306695,0.38321264485693307,0.06853192834922966,0.3146807165077034,2.220446049250313e-16,0.19165103037382028
366,60.5296176759799,0.39470382324020103,0.06725513075108877,0.32744869248911224,2.220446049250313e-16,0.24159307894022358
367,61.231715517965156,0.3876828448203487,0.06803523946440572,0.319647605355943,3.3306690738754696e-16,0.2560908539022925
368,63.04192885888753,0.3695807114111246,0.07004658762098614,0.29953412379013844,2.220446049250313e-16,0.17330305520313857
369,60.76406737685496,0.3923593262314505,0.06751563041872773,0.32484369581272277,2.220446049250313e-16,0.23840245219344097
370,59.54456760372786,0.40455432396272173,0.06616063067080874,0.338393693291913,2.220446049250313e-16,0.2124760410734967
371,61.448211703887054,0.3855178829611291,0.06827579078209672,0.3172420921790324,2.220446049250313e-16,0.25632319122478353
372,54.87449873877183,0.4512550126122815,0.06097166526530203,0.3902833473469795,3.3306690738754696e-16,0.17032944865799587
373,54.58250838413547,0.45417491615864547,0.0606472315379283,0.3935276846207172,2.220446049250313e-16,0.1680543723424295
374,54.95928419692506,0.45040715803074943,0.061065871329916734,0.3893412867008327,2.220446049250313e-16,0.1358677116841942
375,54.346966850564804,0.45653033149435196,0.060385518722849786,0.39614481277150215,2.220446049250313e-16,0.14637927818684995
376,55.27802653586878,0.44721973464131237,0.06142002948429865,0.38579970515701373,1.1102230246251565e-16,0.15129275229754907
377,54.11049711454402,0.4588950288545598,0.06012277457171558,0.39877225428284424,2.220446049250313e-16,0.1663321557483469
378,53.910523270747746,0.46089476729252254,0.05990058141194194,0.4009941858805806,2.220446049250313e-16,0.15326245455956083
379,58.765452579057694,0.4123454742094232,0.0652949473100641,0.3470505268993591,2.220446049250313e-16,0.19748442281811066
380,60.16285459789741,0.39837145402102614,0.06684761621988601,0.33152383780114014,2.220446049250313e-16,0.2228197410206291
381,70.09624812476612,0.2990375187523388,0.07788472013862902,0.2211527986137098,2.220446049250313e-16,0.21059171738754592
382,61.37778022804562,0.3862221977195438,0.06819753358671735,0.3180246641328265,2.220446049250313e-16,0.19135835483405922
383,70.40968627793255,0.2959031372206747,0.07823298475325839,0.21767015246741628,2.220446049250313e-16,0.37857123361812534
384,62.04774101458318,0.37952258985416787,0.06894193446064797,0.31058065539351987,2.220446049250313e-16,0.225338280348807
385,61.13492328734138,0.38865076712658614,0.06792769254149043,0.3207230745850957,2.220446049250313e-16,0.22721429839346774
386,63.51942501603916,0.36480574983960856,0.07057713890671018,0.29422861093289837,3.3306690738754696e-16,0.25632448864119317
387,56.88379612792046,0.4311620387207956,0.06320421791991163,0.367957820800884,1.1102230246251565e-16,0.19451852835542308
388,56.27416845580849,0.43725831544191507,0.0625268538397872,0.3747314616021279,2.220446049250313e-16,0.1931335686821694
389,55.49370155928071,0.445062984407193,0.06165966839920078,0.3834033160079922,2.220446049250313e-16,0.16450089506590096
390,56.610423892223714,0.43389576107776284,0.06290047099135969,0.37099529008640314,2.220446049250313e-16,0.10902572386514572
391,52.90893304935176,0.47091066950648247,0.05878770338816862,0.41212296611831384,2.220446049250313e-16,0.12759993811132886
392,52.12918832436129,0.4787081167563871,0.057921320360401436,0.42078679639598565,2.220446049250313e-16,0.1283549851021728
393,54.09631043935317,0.4590368956064683,0.0601070115992813,0.39892988400718704,2.220446049250313e-16,0.17474147089797848
394,52.624773457456634,0.4737522654254339,0.05847197050828514,0.4152802949171488,2.220446049250313e-16,0.17287569526911645
395,53.38715919788386,0.46612840802116146,0.059319065775426505,0.40680934224573495,2.220446049250313e-16,0.151748660309471
396,52.05666379036693,0.4794333620963309,0.05784073754485214,0.4215926245514788,1.1102230246251565e-16,0.15046842704891222
397,50.87265328850863,0.49127346711491365,0.05652517032056515,0.4347482967943485,2.220446049250313e-16,0.15842393438269603
398,51.82415783113876,0.4817584216886123,0.05758239759015418,0.4241760240984581,1.1102230246251565e-16,0.17020326816335704
399,51.50372832411977,0.48496271675880254,0.05722636480457752,0.427736351954225,1.1102230246251565e-16,0.16098297916195742
400,51.25675286249602,0.4874324713750397,0.056951947624995586,0.4304805237500441,2.220446049250313e-16,0.15503071880502625
401,51.50821075145367,0.48491789248546324,0.057231345279392956,0.4276865472060703,1.1102230246251565e-16,0.17539675564286986
402,50.97200662149633,0.49027993378503654,0.0566355629127737,0.4336443708722628,2.220446049250313e-16,0.14552474459186995
403,74.40073964823803,0.25599260351761965,0.08266748849804226,0.1733251150195774,2.220446049250313e-16,0.4872162609821837
404,54.760450131174174,0.45239549868825846,0.060844944590193524,0.39155055409806494,2.220446049250313e-16,0.13289676787225713
405,55.06941908337922,0.44930580916620755,0.06118824342597692,0.38811756574023065,2.220446049250313e-16,0.14091345541936134
406,53.08248855448164,0.46917511445518373,0.05898054283831294,0.4101945716168708,2.220446049250313e-16,0.10598104457281181
407,52.73486412068278,0.47265135879317244,0.058594293467425305,0.41405706532574715,2.220446049250313e-16,0.10860480894230837
408,54.72764773612917,0.45272352263870835,0.06080849748458796,0.3919150251541204,2.220446049250313e-16,0.10549165344361566
409,55.342255662683804,0.4465774433731619,0.061491395180759786,0.3850860481924021,2.220446049250313e-16,0.16573189936108507
410,52.82989199112586,0.4717010800887415,0.05869987999013985,0.41300120009860164,2.220446049250313e-16,0.16871194193608718
411,50.59922779386636,0.4940077220613367,0.05622136421540707,0.4377863578459296,2.220446049250313e-16,0.1598877848922386
412,51.056809320745465,0.4894319067925455,0.05672978813416163,0.43270211865838387,2.220446049250313e-16,0.1613962796551976
413,52.7247936797649,0.47275206320235075,0.05858310408862767,0.4141689591137231,1.1102230246251565e-16,0.20189069508933316
414,55.874270982228246,0.44125729017771775,0.06208252331358694,0.3791747668641308,2.220446049250313e-16,0.2297768572191214
415,52.75827040776908,0.47241729592230913,0.058620300453076764,0.4137969954692324,2.220446049250313e-16,0.17270104318145818
416,64.66088294739653,0.3533911705260346,0.07184542549710725,0.2815457450289273,2.220446049250313e-16,0.1627305752284657
417,63.788410735916415,0.36211589264083577,0.07087601192879601,0.29123988071203977,2.220446049250313e-16,0.15355433037209487
418,55.01909242751547,0.4498090757248451,0.061132324919461634,0.38867675080538344,2.220446049250313e-16,0.1916842412634818
419,65.85270471601609,0.3414729528398392,0.07316967190668455,0.26830328093315464,2.220446049250313e-16,0.18785361749755214
420,57.85754243819201,0.42142457561808006,0.06428615826465779,0.3571384173534223,1.1102230246251565e-16,0.06835170158860945
421,56.02835281218507,0.43971647187814933,0.0622537253468723,0.37746274653127704,2.220446049250313e-16,0.07676922580569316
422,56.93831516039999,0.4306168483960001,0.06326479462266665,0.36735205377333346,1.1102230246251565e-16,0.07878199661762972
423,54.495884387289195,0.45504115612710827,0.06055098265254355,0.3944901734745647,1.1102230246251565e-16,0.1133801866578938
424,53.97171095280208,0.4602828904719794,0.059968567725335646,0.40031432274664375,3.3306690738754696e-16,0.13102933909555234
425,56.1228127924562,0.4387718720754382,0.06235868088050689,0.37641319119493133,2.220446049250313e-16,0.10591814925864887
426,54.73814967238238,0.4526185032761763,0.060820166302647076,0.3917983369735292,2.220446049250313e-16,0.12843904204410883
427,49.60314585023548,0.5039685414976453,0.055114606500261634,0.44885393499738363,2.220446049250313e-16,0.09800124668964087
428,48.48861244569626,0.5151138755430372,0.05387623605077362,0.4612376394922636,2.220446049250313e-16,0.08178123317696309
429,47.0736225973844,0.5292637740261558,0.052304025108204893,0.4769597489179509,2.220446049250313e-16,0.0932342102603354
430,47.67921858471465,0.5232078141528537,0.05297690953857183,0.47023090461428185,2.220446049250313e-16,0.09013776452796
431,47.51222285113916,0.5248777714886086,0.052791358723487954,0.47208641276512064,1.1102230246251565e-16,0.1600509529123799
432,46.39489598825919,0.5360510401174081,0.0515498844313991,0.48450115568600904,2.220446049250313e-16,0.11094661160209532
433,48.984493791880396,0.5101550620811961,0.05442721532431155,0.45572784675688455,2.220446049250313e-16,0.06433982489611126
434,48.30838732112747,0.5169161267887252,0.05367598591236386,0.46324014087636134,2.220446049250313e-16,0.10701289840675739
435,50.91739449597114,0.49082605504028864,0.05657488277330126,0.4342511722669874,2.220446049250313e-16,0.170634834343559
436,51.29738100426995,0.4870261899573009,0.056997090004744386,0.4300290999525565,2.220446049250313e-16,0.17829846092854248
437,51.61535368258281,0.48384646317417196,0.05735039298064756,0.4264960701935244,3.3306690738754696e-16,0.17384818573090907
438,53.462520030075446,0.46537479969924594,0.05940280003341716,0.4059719996658288,2.220446049250313e-16,0.1936901086172297
439,54.5777867914647,0.45422213208535284,0.060641985323849665,0.39358014676150316,2.220446049250313e-16,0.19437515861352714
440,58.71676275011637,0.41283237249883625,0.0652408475001293,0.34759152499870694,2.220446049250313e-16,0.2564470898552658
441,55.90878086788894,0.44091219132111076,0.06212086763098772,0.378791323690123,2.220446049250313e-16,0.20004505902231634
442,56.76372790045164,0.4323627209954838,0.0630708087782796,0.3692919122172042,2.220446049250313e-16,0.2097704522595555
443,55.72948898140119,0.4427051101859881,0.0619216544237791,0.380783455762209,2.220446049250313e-16,0.15840687326522035
444,57.90223905015529,0.4209776094984471,0.06433582116683921,0.35664178833160787,2.220446049250313e-16,0.2377303788387181
445,54.35159138430154,0.4564840861569845,0.060390657093668386,0.3960934290633161,1.1102230246251565e-16,0.1477342322323817
446,52.41529709689725,0.47584702903102744,0.0582392189965525,0.41760781003447495,2.220446049250313e-16,0.1359523640192089
447,50.91244879832975,0.4908755120167026,0.05656938755369971,0.4343061244630029,1.1102230246251565e-16,0.1379641053559198
448,50.60487993978945,0.4939512006021055,0.05622764437754383,0.43772355622456166,2.220446049250313e-16,0.1319697957164434
449,49.19749579414015,0.5080250420585986,0.05466388421571128,0.4533611578428873,2.220446049250313e-16,0.14260314975979954
450,48.09313055217974,0.5190686944782026,0.05343681172464415,0.46563188275355843,3.3306690738754696e-16,0.11539157410849343
451,47.61020234214142,0.5238979765785858,0.05290022482460158,0.4709977517539843,2.220446049250313e-16,0.13978920252904528
452,46.114480646688115,0.538855193533119,0.051238311829653466,0.4876168817034655,1.1102230246251565e-16,0.1445612368671782
453,44.851636999980194,0.5514836300001978,0.04983515222220022,0.5016484777779976,1.1102230246251565e-16,0.1407570844965677
454,42.65306262491892,0.5734693737508108,0.047392291805465454,0.5260770819453453,3.3306690738754696e-16,0.11012175536553914
455,40.277319569855585,0.5972268043014441,0.04475257729983954,0.5524742270016046,2.220446049250313e-16,0.1058159000863946
456,39.30874370803036,0.6069125629196963,0.04367638189781152,0.5632361810218848,2.220446049250313e-16,0.07866315208447698
457,62.38401933896506,0.37615980661034965,0.06931557704329451,0.30684422956705515,2.220446049250313e-16,0.2110627411271105
458,77.01478389331041,0.2298521610668959,0.08557198210367824,0.14428017896321765,2.220446049250313e-16,0.24290645146874962
459,63.949267289007196,0.36050732710992806,0.07105474143223021,0.2894525856776978,2.220446049250313e-16,0.19226193347901507
460,64.95660850718666,0.35043391492813314,0.07217400945242962,0.2782599054757035,3.3306690738754696e-16,0.3097071131286793
461,69.67240483423102,0.30327595165768984,0.07741378314914557,0.22586216850854426,1.1102230246251565e-16,0.2508424562086112
462,66.54818639426914,0.3345181360573086,0.07394242932696571,0.2605757067303429,2.220446049250313e-16,0.24730858804487701
463,62.723652697536515,0.3727634730246347,0.06969294744170723,0.30307052558292746,3.3306690738754696e-16,0.2569235863262171
464,62.12277236935042,0.3787722763064957,0.06902530263261157,0.3097469736738841,2.220446049250313e-16,0.2791330000662863
465,59.14088399017705,0.40859116009822954,0.06571209332241894,0.3428790667758106,2.220446049250313e-16,0.22657212894853931
466,58.59346876597361,0.41406531234026367,0.06510385418441512,0.34896145815584856,2.220446049250313e-16,0.23715867584885633
467,57.75026530268874,0.4224973469731129,0.06416696144743193,0.35833038552568097,2.220446049250313e-16,0.1919089037106382
468,58.357134548732205,0.41642865451267796,0.06484126060970244,0.35158739390297555,1.1102230246251565e-16,0.16497327694284275
469,56.53668729670921,0.43463312703290774,0.06281854144078801,0.3718145855921197,2.220446049250313e-16,0.1190914784985903
470,55.19592835045667,0.44804071649543353,0.061328809278285185,0.3867119072171483,2.220446049250313e-16,0.13827705206895474
471,58.47121812624548,0.41528781873754517,0.06496802014027277,0.3503197985972724,2.220446049250313e-16,0.19944840183560683
472,56.86152330330415,0.43138476696695827,0.06317947033700462,0.36820529662995366,2.220446049250313e-16,0.15928783770893218
473,55.59812036392271,0.44401879636077296,0.06177568929324745,0.3822431070675255,2.220446049250313e-16,0.15237009455461692
474,55.57560301981359,0.4442439698018642,0.061750670022015106,0.3824932997798491,2.220446049250313e-16,0.1885972411543602
475,54.55700758298476,0.4544299241701525,0.06061889731442752,0.393811026855725,2.220446049250313e-16,0.1590487344665324
476,57.70289742504551,0.422971025749545,0.06411433047227279,0.3588566952772722,2.220446049250313e-16,0.17849330799423258
477,57.59188100681607,0.42408118993183946,0.0639909788964623,0.3600902110353772,2.220446049250313e-16,0.16093543717871567
478,58.67621372755648,0.4132378627244352,0.06519579303061832,0.3480420696938169,2.220446049250313e-16,0.18777337426931587
479,56.194760783214306,0.438052392167857,0.06243862309246033,0.3756137690753967,2.220446049250313e-16,0.1890951879438958
480,56.160544302065816,0.4383945569793418,0.06240060478007313,0.3759939521992687,2.220446049250313e-16,0.186537700333062
481,55.17326848211891,0.4482673151788109,0.061303631646798785,0.3869636835320121,2.220446049250313e-16,0.20070405377445005
482,54.78584660658446,0.4521415339341554,0.06087316289620495,0.3912683710379504,2.220446049250313e-16,0.21128053390565604
483,55.96580235411957,0.44034197645880413,0.06218422483791063,0.3781577516208935,1.1102230246251565e-16,0.17734049849744601
484,57.19840566258828,0.428015943374117,0.06355378406954253,0.3644621593045745,2.220446049250313e-16,0.2673311161881663
485,56.00409645719465,0.43995903542805326,0.062226773841327396,0.37773226158672585,2.220446049250313e-16,0.21184592561645835
486,57.7058061501931,0.4229419384980691,0.06411756238910343,0.35882437610896567,2.220446049250313e-16,0.21499220251069956
487,55.78128104979425,0.4421871895020577,0.061979201166438055,0.38020798833561964,2.220446049250313e-16,0.1825344192254054
488,58.12057092452414,0.4187942907547586,0.06457841213836016,0.35421587861639847,2.220446049250313e-16,0.22851781959719145
489,53.173927734066396,0.468260722659336,0.059082141926740446,0.40917858073259555,2.220446049250313e-16,0.18093856601485764
490,56.52119329267793,0.4347880670732208,0.06280132588075325,0.37198674119246755,0.0,0.2145150906388758
491,57.90166551681979,0.42098334483180216,0.06433518390757755,0.35664816092422463,2.220446049250313e-16,0.2615936600454846
492,55.198414766857404,0.44801585233142605,0.0613315719631749,0.38668428036825114,2.220446049250313e-16,0.21676466647030873
493,52.35456800270563,0.47645431997294363,0.05817174222522849,0.41828257774771516,2.220446049250313e-16,0.2075715938053695
494,53.979292732011544,0.46020707267988453,0.059976991924457275,0.40023008075542726,2.220446049250313e-16,0.23909279352897603
495,52.685231272166966,0.47314768727833034,0.0585391458579633,0.41460854142036707,2.220446049250313e-16,0.20481349287801226
496,55.316424910512055,0.44683575089487954,0.061462694345013384,0.38537305654986614,2.220446049250313e-16,0.21806324544218797
497,56.21787274832093,0.43782127251679065,0.062464303053689926,0.3753569694631007,2.220446049250313e-16,0.2044567755750279
498,57.32172791055435,0.42678272089445646,0.06369080878950484,0.3630919121049516,2.220446049250313e-16,0.241231301554326
499,56.244442726656075,0.4375555727334393,0.06249382525184008,0.37506174748159926,1.1102230246251565e-16,0.1269610321869002
500,62.12636942772903,0.37873630572270983,0.06902929936414337,0.30970700635856646,2.220446049250313e-16,0.13141326422220811
501,54.60995004182452,0.4539004995817546,0.06067772226869391,0.3932227773130607,2.220446049250313e-16,0.14242462636049663
502,53.83095357780461,0.46169046422195387,0.05981217064200513,0.40187829357994875,2.220446049250313e-16,0.16366946873159255
503,51.558671179404556,0.48441328820595453,0.05728741242156062,0.4271258757843939,2.220446049250313e-16,0.13131291442617893
504,51.696371098184045,0.48303628901815954,0.05744041233131561,0.42559587668684395,2.220446049250313e-16,0.12528823261702943
505,52.551861074902305,0.474481389250977,0.05839095674989145,0.41609043250108557,2.220446049250313e-16,0.13824471887577597
506,53.43453912296929,0.4656546087703072,0.059371710136632554,0.4062828986336746,2.220446049250313e-16,0.14599537386056377
507,53.04294752896952,0.46957052471030486,0.058936608365521684,0.4106339163447832,2.220446049250313e-16,0.14722189537111716
508,64.66386222984755,0.35336137770152454,0.07184873581094171,0.28151264189058284,3.3306690738754696e-16,0.2967710948056365
509,55.664007725613274,0.44335992274386726,0.06184889747290364,0.38151102527096364,2.220446049250313e-16,0.21565940835268935
510,55.37310662676226,0.4462689337323774,0.06152567402973584,0.38474325970264156,3.3306690738754696e-16,0.22476701091503615
511,52.9327007237935,0.4706729927620648,0.058814111915326116,0.4118588808467387,2.220446049250313e-16,0.2136412426510148
512,54.14804463059466,0.45851955369405334,0.06016449403399407,0.39835505966005924,2.220446049250313e-16,0.21748970521165853
513,49.506498004993816,0.5049350199500618,0.05500722000554869,0.44992779994451315,2.220446049250313e-16,0.16679047078271428
514,49.28711131994732,0.5071288868005266,0.05476345702216369,0.4523654297783629,2.220446049250313e-16,0.17360739946887951
515,53.82427556983716,0.46175724430162796,0.05980475063315241,0.4019524936684755,2.220446049250313e-16,0.23490646232913268
516,50.985708330332955,0.49014291669667037,0.05665078703370329,0.4334921296629671,2.220446049250313e-16,0.19529857207945106
517,49.839101733632404,0.5016089826636757,0.05537677970403601,0.4462322029596397,2.220446049250313e-16,0.15951878247701248
518,50.367357690964575,0.496326423090354,0.05596373076773842,0.4403626923226156,2.220446049250313e-16,0.15799940392695433
519,58.22256444163073,0.4177743555836929,0.06469173826847859,0.35308261731521434,2.220446049250313e-16,0.24431180011324233
520,55.218083777943114,0.44781916222056867,0.061353426419936796,0.38646573580063187,2.220446049250313e-16,0.17852421578641742
521,61.394170924328684,0.3860582907567132,0.06821574547147631,0.3178425452852369,2.220446049250313e-16,0.14953359591213328
522,68.06386042379629,0.3193613957620371,0.07562651158199588,0.24373488418004122,1.1102230246251565e-16,0.19135277975918163
