Date,Close
2020-05-08,2.406
2020-05-11,2.38
2020-05-12,2.359
2020-05-13,2.346
2020-05-14,2.346
2020-05-15,2.3305
2020-05-18,2.404
2020-05-19,2.418
2020-05-20,2.46
2020-05-21,2.432
2020-05-22,2.3865
2020-05-24,2.397
2020-05-25,2.406
2020-05-26,2.4185
2020-05-27,2.382
2020-05-28,2.4215
2020-05-29,2.4345
2020-06-01,2.478
2020-06-02,2.4985
2020-06-03,2.495
2020-06-04,2.4965
2020-06-05,2.563
2020-06-08,2.574
2020-06-09,2.607
2020-06-10,2.6655
2020-06-11,2.5955
2020-06-12,2.6105
2020-06-15,2.5785
2020-06-16,2.577
2020-06-17,2.601
2020-06-18,2.6015
2020-06-19,2.621
2020-06-22,2.6575
2020-06-23,2.664
2020-06-24,2.654
2020-06-25,2.6725
2020-06-26,2.6715
2020-06-29,2.6925
2020-06-30,2.7285
2020-07-01,2.734
2020-07-02,2.7485
2020-07-03,2.699
2020-07-06,2.7745
2020-07-07,2.797
2020-07-08,2.824
2020-07-09,2.8385
2020-07-10,2.8975
2020-07-13,2.955
2020-07-14,2.9325
2020-07-15,2.885
2020-07-16,2.9015
2020-07-17,2.9045
2020-07-20,2.9155
2020-07-21,2.958
2020-07-22,2.9245
2020-07-23,2.9385
2020-07-24,2.8925
2020-07-27,2.8975
2020-07-28,2.9175
2020-07-29,2.919
2020-07-30,2.922
2020-07-31,2.877
2020-08-03,2.9205
2020-08-04,2.903
2020-08-05,2.925
2020-08-06,2.919
2020-08-07,2.802
2020-08-10,2.8705
2020-08-11,2.884
2020-08-12,2.899
2020-08-13,2.816
2020-08-14,2.868
2020-08-17,2.909
2020-08-18,2.9805
2020-08-19,3.028
2020-08-20,2.981
2020-08-21,2.924
2020-08-24,2.9325
2020-08-25,2.9415
2020-08-26,2.9685
2020-08-27,2.9755
2020-08-28,3.012
2020-08-31,3.0555
2020-09-01,3.0225
2020-09-02,3.015
2020-09-03,2.9695
