window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2021-11-26,2022-08-10,180.0,1.0,2022-08-11,0.99,10.560711443841525,6.874101264120964,0.0007411175373316711,-0.0004505073651936575,-0.00013002061480463077,0.847827706121213,0
2021-12-03,2022-08-17,180.0,1.0,2022-08-18,0.99,11.213493221172778,6.878595269112682,0.0006670097896426416,0.00034313844643694855,0.00030626552197498516,0.7993694934824969,0
2021-12-10,2022-08-24,180.0,1.0,2022-08-25,0.99,11.874452424870569,6.879038036417375,0.0006348497777720397,-0.00013517430335858695,-0.0004202791114507665,0.7672742409738734,0
2021-12-17,2022-08-31,180.0,1.0,2022-09-01,0.99,12.51309891750915,6.8764447583561905,0.000629152972409106,-5.676174197254113e-05,0.00041266834129556325,0.7364878405572033,0
2021-12-27,2022-09-07,180.0,1.0,2022-09-08,0.99,13.0,6.869775507324445,0.0006582277080276966,-4.752527739775021e-05,-0.00037878755939297254,0.6966725054281799,0
2022-01-03,2022-09-14,180.0,1.0,2022-09-15,0.99,13.0,6.865769855907242,0.0006525135393596882,0.00010348762643761122,-0.000292685498171604,0.6211570256205439,0
2022-01-10,2022-09-21,209.27549082170245,30.275490821702448,2022-10-21,0.01,6.0,2.2982170645374373,4.400607328318806,0.018336419722631836,-0.02175748690103063,0.5928911246171021,0
2022-01-18,2022-09-28,287.46892024775985,108.46892024775985,2023-01-14,0.01,13.0,-6.3019421036621095,12.532847486759414,0.0005196774359982337,0.032604713998750486,0.6591741819778134,0
2022-01-25,2022-10-05,180.42528038134964,1.425280381349637,2022-10-06,0.01,6.0,1.5516932568044692,5.123986146825996,-0.018581949626960442,-0.01175820336626654,0.7048533145431066,0
2022-02-01,2022-10-12,180.0,1.0,2022-10-13,0.01,6.315476360557869,0.11175687494752853,6.496728174670781,0.014568089003039963,-0.016503163538889296,0.7740993413902748,0
2022-02-08,2022-10-19,299.0,120.0,2023-02-16,0.01,6.0,-39.238575211054076,43.73924260299983,0.05842753272251855,-0.06354010422570333,0.7945371939785544,0
2022-02-15,2022-10-26,261.8372022457879,82.83720224578792,2023-01-17,0.01,6.0,-24.573271123226338,29.894388677927413,-0.027597994916608748,-0.058184693962823,0.8333855547189777,0
