Date,SOLVPN,COPPER,DXY,UST10Y,VIX,dlog_SOLVPN,dlog_COPPER,dlog_DXY,d_UST10Y,dlog_VIX
2024-09-17,1151.52,4.2495,100.567,3.648,17.61,0.002852473,-0.000235294,-0.001430857,0.03,0.027052009
2024-09-18,1138.21,4.273,100.282,3.713,18.23,-0.011625956,0.005514828,-0.002837955,0.065,0.034601666
2024-09-19,1154.06,4.321,100.321,3.719,16.33,0.013829307,0.0111707,0.000388828,0.006,-0.110064682
2024-09-20,1160.35,4.316,100.423,3.741,16.15,0.005435524,-0.00115781,0.00101622,0.022,-0.011083857
2024-09-23,1178.96,4.3195,100.56,3.751,15.89,0.01591101,0.000810607,0.0013633,0.01,-0.016230069
2024-09-24,1194.32,4.462,100.159,3.732,15.39,0.012944292,0.032457441,-0.003995641,-0.019,-0.031972033
2024-09-25,1187.86,4.4605,100.624,3.791,15.41,-0.005423617,-0.000336229,0.004631875,0.059,0.001298701
2024-09-26,1188.02,4.61,100.246,3.796,15.37,0.000134687,0.03296699,-0.003763633,0.005,-0.002599092
2024-09-27,1198.42,4.5995,100.109,3.751,16.96,0.008715967,-0.002280255,-0.001367573,-0.045,0.098440073
2024-09-30,1200.92,4.553,100.521,3.787,16.73,0.002083907,-0.010161246,0.004107069,0.036,-0.013654115
2024-10-01,1202.89,4.589,100.931,3.731,19.26,0.001639065,0.007875779,0.004070454,-0.056,0.140826891
2024-10-02,1205.32,4.649,101.425,3.783,18.9,0.002018097,0.012990007,0.004882494,0.052,-0.018868484
2024-10-03,1185.59,4.553,101.75,3.846,20.49,-0.016504551,-0.020865786,0.003199215,0.063,0.08077504
2024-10-04,1188.08,4.574,102.275,3.981,19.21,0.002098018,0.004601739,0.005146439,0.135,-0.064505985
2024-10-07,1186.84,4.5665,102.301,4.026,22.64,-0.001044246,-0.001641048,0.000254184,0.045,0.164287277
2024-10-08,1178.05,4.4565,102.303,4.035,21.42,-0.007433784,-0.024383343,1.95E-05,0.009,-0.055393188
2024-10-09,1178.86,4.3995,102.695,4.067,20.86,0.000687341,-0.012872806,0.003824432,0.032,-0.026491615
2024-10-10,1175.04,4.4275,102.773,4.094,20.93,-0.00324568,0.006344193,0.000759242,0.027,0.003350087
2024-10-11,1186.49,4.4935,102.677,4.073,20.46,0.009697179,0.014796817,-0.000934534,-0.021,-0.022711776
2024-10-15,1191.08,4.3375,103.055,4.038,20.64,0.00386109,-0.035333763,0.003674688,-0.035,0.00875918
2024-10-16,1203.96,4.3675,103.4,4.016,19.58,0.010755665,0.006892618,0.003342136,-0.022,-0.052722304
2024-10-17,1194.49,4.325,103.652,4.096,19.11,-0.007896808,-0.009778623,0.002434172,0.08,-0.024296879
2024-10-18,1202.88,4.3845,103.307,4.075,18.03,0.006999365,0.013663454,-0.003333997,-0.021,-0.058174721
2024-10-21,1199.97,4.3595,103.834,4.182,18.37,-0.002422125,-0.005718222,0.005088332,0.107,0.018681862
2024-10-22,1200.49,4.3805,103.909,4.206,18.2,0.00043325,0.004805501,0.000722046,0.024,-0.009297305
2024-10-23,1198.41,4.3365,104.277,4.242,19.24,-0.001734129,-0.010095302,0.003535304,0.036,0.055569851
2024-10-24,1189.47,4.3515,103.919,4.202,19.08,-0.007487848,0.003453042,-0.00343907,-0.04,-0.008350779
2024-10-25,1203.79,4.3705,104.132,4.232,20.33,0.011967083,0.004356806,0.002047576,0.03,0.063456962
2024-10-28,1209.21,4.3625,104.183,4.278,19.8,0.004492341,-0.001832132,0.000489643,0.046,-0.02641569
2024-10-29,1195.78,4.3605,104.191,4.274,19.34,-0.011168562,-0.000458558,7.68E-05,-0.004,-0.023506448
2024-10-30,1186.12,4.36,103.862,4.299,20.35,-0.008111216,-0.000114672,-0.003162658,0.025,0.050905422
2024-10-31,1167.31,4.3515,103.878,4.281,23.16,-0.015985519,-0.001951444,0.000154039,-0.018,0.129345741
2024-11-01,1154.94,4.382,104.203,4.385,21.88,-0.010653562,0.006984628,0.003123786,0.104,-0.056853675
2024-11-04,1159.87,4.4375,103.79,4.286,21.98,0.004259535,0.012585914,-0.003971293,-0.099,0.004559971
2024-11-05,1180.81,4.481,103.324,4.28,20.49,0.017892714,0.009755081,-0.004499945,-0.006,-0.070195987
2024-11-06,1153.66,4.2595,104.985,4.431,16.27,-0.023261146,-0.050694453,0.015947801,0.151,-0.230614041
2024-11-07,1184.13,4.44,104.37,4.325,15.2,0.02606883,0.041502594,-0.005875205,-0.106,-0.068027493
2024-11-08,1185.26,4.3185,104.89,4.305,14.94,0.000953832,-0.027746257,0.004969904,-0.02,-0.017253248
2024-11-12,1160.63,4.154,105.95,4.429,14.71,-0.020999199,-0.038836394,0.010055103,0.124,-0.015514645
2024-11-13,1154.49,4.102,106.379,4.45,14.02,-0.005304273,-0.012597066,0.004040904,0.021,-0.048042653
2024-11-14,1147.9,4.105,106.598,4.445,14.31,-0.005724502,0.000731083,0.002056561,-0.005,0.020473712
2024-11-15,1146.72,4.076,106.615,4.444,16.14,-0.001028493,-0.007089628,0.000159465,-0.001,0.120342069
2024-11-18,1165.21,4.1335,106.201,4.413,15.58,0.015995635,0.01400839,-0.00389069,-0.031,-0.035312622
2024-11-19,1172.3,4.153,106.143,4.395,16.35,0.006066303,0.004706459,-0.000546283,-0.018,0.048239857
2024-11-20,1163.53,4.164,106.616,4.413,17.16,-0.007509143,0.002645186,0.004446353,0.018,0.048353197
2024-11-21,1177.7,4.138,106.93,4.419,16.87,0.012104896,-0.006263571,0.00294082,0.006,-0.017044198
2024-11-22,1181.71,4.102,107.507,4.411,15.24,0.003399158,-0.00873792,0.005381547,-0.008,-0.101613346
2024-11-25,1203.06,4.1215,106.77,4.274,14.6,0.017905769,0.004742515,-0.006878974,-0.137,-0.042902022
2024-11-26,1193.39,4.075,106.968,4.294,14.1,-0.008070314,-0.011346428,0.001852736,0.02,-0.034846731
2024-11-27,1200.44,4.117,106.048,4.26,14.1,0.00589016,0.010253996,-0.008637903,-0.034,0
2024-11-29,1202.74,4.1225,105.828,4.177,13.51,0.001914131,0.001335033,-0.002076687,-0.083,-0.042744645
2024-12-02,1198.89,4.1135,106.423,4.195,13.34,-0.003206159,-0.002185528,0.005606584,0.018,-0.012663111
2024-12-03,1199.09,4.1845,106.34,4.226,13.3,0.000166807,0.017112975,-0.000780211,0.031,-0.003003005
2024-12-04,1197.51,4.183,106.29,4.183,13.45,-0.001318535,-0.00035853,-0.000470301,-0.043,0.011215071
2024-12-05,1203.79,4.1745,105.701,4.177,13.54,0.005230512,-0.002034102,-0.005556854,-0.006,0.006669161
2024-12-06,1210.37,4.1785,106.039,4.148,12.77,0.005451185,0.00095774,0.003192597,-0.029,-0.058549597
2024-12-09,1203.77,4.258,106.125,4.2,14.19,-0.005467799,0.018847236,0.000810694,0.052,0.105438821
2024-12-10,1179.03,4.2535,106.382,4.227,14.18,-0.020766232,-0.001057393,0.002418745,0.027,-0.00070497
2024-12-11,1184.21,4.245,106.695,4.274,13.58,0.004383819,-0.002000354,0.002937907,0.047,-0.043234399
2024-12-12,1181.36,4.225,106.959,4.335,13.92,-0.002409568,-0.004722559,0.002471287,0.061,0.024728533
2024-12-13,1175.68,4.177,106.993,4.394,13.81,-0.004819614,-0.011425975,0.000317828,0.059,-0.007933687
2024-12-16,1167.51,4.1705,107.03,4.402,14.69,-0.006973428,-0.001557353,0.000345757,0.008,0.061774023
2024-12-17,1163.61,4.125,106.663,4.394,15.87,-0.003346034,-0.010969913,-0.003434837,-0.008,0.077263544
2024-12-18,1124.83,4.1355,107.749,4.518,27.62,-0.033895328,0.00254222,0.010130117,0.124,0.554109613
2024-12-19,1110.5,4.0555,108.152,4.565,24.09,-0.012821549,-0.019534256,0.003733197,0.047,-0.136743331
2024-12-20,1119.08,4.079,107.351,4.529,18.36,0.007696555,0.005777876,-0.007433805,-0.036,-0.271622431
2024-12-23,1122.58,4.0635,107.807,4.588,16.78,0.003122688,-0.003807189,0.004238752,0.059,-0.089986684
2024-12-24,1132.56,4.089,108.023,4.59,14.27,0.00885095,0.00625577,0.002001576,0.002,-0.16202827
2024-12-26,1140.4,4.108,107.893,4.584,14.73,0.006898521,0.004635851,-0.001204172,-0.006,0.031726799
2024-12-27,1140.06,4.1005,107.792,4.629,15.95,-0.000298185,-0.001827375,-0.000936551,0.045,0.079572599
2024-12-30,1144.75,4.093,107.933,4.532,17.4,0.00410538,-0.00183072,0.00130722,-0.097,0.087011377
2024-12-31,1144.95,4.0265,108.296,4.572,17.35,0.000174695,-0.016380685,0.003357555,0.04,-0.0028777
2025-01-02,1146.38,4.026,109.209,4.561,17.93,0.001248184,-0.000124185,0.008395259,-0.011,0.032882781
2025-01-03,1171.58,4.0735,108.798,4.601,16.13,0.021744114,0.011729254,-0.003770526,0.04,-0.105794395
2025-01-06,1180.2,4.1615,108.101,4.623,16.04,0.00733065,0.021373005,-0.006426977,0.022,-0.00559529
2025-01-07,1182.4,4.1955,108.378,4.684,17.82,0.001862356,0.008136936,0.002559141,0.061,0.10523582
2025-01-08,1191.58,4.2585,108.926,4.692,17.7,0.007733886,0.014904463,0.005043636,0.008,-0.006756782
2025-01-10,1147.55,4.304,109.487,4.762,19.54,-0.037650923,0.010627837,0.005137068,0.07,0.098899007
2025-01-13,1114.02,4.3255,109.812,4.789,19.19,-0.02965414,0.004982918,0.002963992,0.027,-0.018074337
2025-01-14,1127.52,4.3425,109.11,4.792,18.71,0.012045436,0.003922478,-0.006413265,0.003,-0.02533117
2025-01-15,1133.96,4.389,108.916,4.654,16.12,0.005695401,0.010651192,-0.001779605,-0.138,-0.148997403
2025-01-16,1166.05,4.441,108.817,4.611,16.6,0.027906037,0.011778166,-0.000909371,-0.043,0.029341958
2025-01-17,1173.61,4.3685,109.203,4.622,15.97,0.0064625,-0.016459876,0.003540963,0.011,-0.038690733
2025-01-21,1193.94,4.341,107.861,4.572,15.06,0.017174294,-0.006314964,-0.012365174,-0.05,-0.05866974
2025-01-22,1175.98,4.301,107.962,4.612,15.1,-0.01515692,-0.009257183,0.000935952,0.04,0.002652521
2025-01-23,1191.83,4.3055,107.863,4.645,15.02,0.013388098,0.001045721,-0.00091741,0.033,-0.005312097
2025-01-24,1192.94,4.2965,107.245,4.616,14.85,0.000930907,-0.002092537,-0.005745967,-0.029,-0.011382781
2025-01-27,1137.37,4.208,107.16,4.533,17.9,-0.047702269,-0.020813262,-0.000792892,-0.083,0.186800848
2025-01-28,1134.21,4.2245,107.683,4.533,16.41,-0.002782206,0.003913435,0.004868681,0,-0.086909808
2025-01-29,1134.4,4.2605,107.809,4.533,16.56,0.000167503,0.008485614,0.001169417,0,0.009099244
2025-01-30,1149.34,4.3075,107.631,4.519,15.84,0.013083988,0.010971165,-0.001652433,-0.014,-0.044451763
2025-01-31,1131.09,4.279,108.217,4.542,16.43,-0.016006095,-0.006638352,0.00542976,0.023,0.036570546
2025-02-03,1131.7,4.3055,108.877,4.551,18.62,0.000539157,0.006173938,0.006080334,0.009,0.12512734
2025-02-04,1142.14,4.3535,107.823,4.512,17.21,0.009182769,0.011086844,-0.009727811,-0.039,-0.078745662
2025-02-05,1171.03,4.444,107.442,4.423,15.77,0.024980008,0.020574752,-0.003539827,-0.089,-0.087381209
2025-02-06,1182,4.461,107.547,4.435,15.5,0.009324216,0.003818084,0.000976794,0.012,-0.017269377
2025-02-07,1183.89,4.589,107.928,4.494,16.54,0.001597708,0.028289179,0.003536377,0.059,0.064941666
2025-02-10,1207.66,4.707,108.193,4.5,15.81,0.019878976,0.025388627,0.002452331,0.006,-0.045139038
2025-02-11,1218.18,4.601,107.833,4.536,16.02,0.008673339,-0.022777091,-0.003332935,0.036,0.01319529
2025-02-12,1220.13,4.7045,107.823,4.625,15.89,0.001599469,0.022245826,-9.27E-05,0.089,-0.008147961
2025-02-13,1235.8,4.778,107.216,4.532,15.1,0.012761123,0.015502551,-0.005645503,-0.093,-0.050995237
2025-02-14,1252.83,4.6645,106.575,4.477,14.77,0.013686459,-0.024041401,-0.005996529,-0.055,-0.022096647
2025-02-18,1280.06,4.6425,106.955,4.551,15.35,0.02150196,-0.004727633,0.003559223,0.074,0.038517377
2025-02-19,1296.79,4.614,107.063,4.534,15.27,0.012985028,-0.006157854,0.001009261,-0.017,-0.005225355
2025-02-20,1325.15,4.666,106.269,4.506,15.66,0.02163368,0.011207014,-0.007443831,-0.028,0.025219571
2025-02-21,1304.22,4.6155,106.519,4.43,18.21,-0.0159205,-0.010881969,0.002349758,-0.076,0.150861203
2025-02-24,1262.6,4.5635,106.509,4.399,18.98,-0.032432074,-0.011330331,-9.39E-05,-0.031,0.041414899
2025-02-25,1253.72,4.5035,106.228,4.297,19.43,-0.007057955,-0.013235001,-0.002641761,-0.102,0.02343247
2025-02-26,1252.92,4.5615,106.329,4.254,19.1,-0.000638305,0.012796645,0.000950333,-0.043,-0.017129928
2025-02-27,1228.16,4.6185,107.176,4.265,21.13,-0.019959713,0.01241846,0.007934282,0.011,0.101005497
2025-02-28,1224.73,4.548,107.558,4.202,19.63,-0.002796703,-0.015382401,0.003557894,-0.063,-0.073634823
2025-03-03,1193.79,4.607,106.669,4.158,22.78,-0.025587291,0.01288931,-0.008299655,-0.044,0.14882395
2025-03-04,1200.14,4.5565,105.687,4.241,23.51,0.005305097,-0.011022101,-0.009248686,0.083,0.031542905
2025-03-05,1234.2,4.794,104.252,4.279,21.93,0.02798477,0.050810351,-0.013670851,0.038,-0.0695703
2025-03-06,1203.37,4.8075,104.028,4.279,24.87,-0.025297033,0.002812062,-0.002150951,0,0.125806695
2025-03-07,1208,4.71,103.812,4.304,23.37,0.003840145,-0.02048929,-0.002078523,0.025,-0.062209109
2025-03-10,1187.97,4.6665,103.62,4.218,27.86,-0.016720131,-0.009278582,-0.00185121,-0.086,0.17573882
2025-03-11,1195.96,4.766,102.931,4.281,26.92,0.006703242,0.021098053,-0.006671501,0.063,-0.034322464
2025-03-12,1200.94,4.8495,103.587,4.315,24.23,0.004155373,0.017368228,0.006352978,0.034,-0.10527797
2025-03-13,1182.58,4.9255,103.83,4.269,24.66,-0.015406091,0.015550185,0.002343107,-0.046,0.017590963
2025-03-14,1226.28,4.896,103.705,4.318,21.77,0.036286704,-0.006007247,-0.001204616,0.049,-0.124649622
2025-03-17,1237.67,4.959,103.47,4.298,20.51,0.009245383,0.012785562,-0.002268614,-0.02,-0.059620303
2025-03-18,1222.14,5.0165,102.892,4.283,21.7,-0.012627159,0.011528372,-0.005601821,-0.015,0.056399688
2025-03-19,1206.98,5.1,103.093,4.246,19.9,-0.012482049,0.01650806,0.001951599,-0.037,-0.086592529
2025-03-20,1197.68,5.112,103.497,4.24,19.8,-0.00773502,0.002350177,0.003911133,-0.006,-0.005037794
2025-03-21,1192.59,5.1135,103.744,4.249,19.28,-0.00425894,0.000293384,0.002383699,0.009,-0.026613649
2025-03-24,1200.82,5.0925,103.936,4.338,17.48,0.006877244,-0.004115232,0.001848999,0.089,-0.098010919
2025-03-25,1175.4,5.185,103.831,4.316,17.15,-0.021396142,0.018000973,-0.001010748,-0.022,-0.019059197
2025-03-26,1165.79,5.2185,104.207,4.353,18.33,-0.008209546,0.006440163,0.003614728,0.037,0.066540888
2025-03-27,1152.14,5.0985,103.992,4.36,18.69,-0.011777886,-0.023263625,-0.002065332,0.007,0.01944956
2025-03-28,1132.94,5.13,103.709,4.251,21.65,-0.016805059,0.00615928,-0.002725073,-0.109,0.147016833
2025-03-31,1129.91,5.034,103.883,4.21,22.28,-0.00267804,-0.018890762,0.001676366,-0.041,0.028683961
2025-04-01,1140.75,5.035,103.949,4.16,21.77,0.009547957,0.000198629,0.000635128,-0.05,-0.02315654
2025-04-02,1151.32,5.0405,103.491,4.125,21.51,0.009223169,0.001091757,-0.004415742,-0.035,-0.012014932
2025-04-03,1128.02,4.8285,101.795,4.036,30.02,-0.020445227,-0.042969423,-0.016523665,-0.089,0.333345883
2025-04-04,1068.16,4.402,102.768,3.999,45.31,-0.054526341,-0.092476877,0.009513034,-0.037,0.411663932
2025-04-07,1039.52,4.186,102.972,4.201,46.98,-0.027178474,-0.050313359,0.001983086,0.202,0.036194221
2025-04-08,1003.68,4.144,102.701,4.289,52.33,-0.035085823,-0.010084119,-0.002635253,0.088,0.107847841
2025-04-09,1051.45,4.1925,102.623,4.325,33.62,0.046496919,0.01163571,-0.000759775,0.036,-0.442448692
2025-04-10,1047.72,4.3365,100.61,4.424,40.72,-0.003553789,0.033770356,-0.019810423,0.099,0.191598244
2025-04-11,1062.51,4.523,99.892,4.495,37.56,0.014017659,0.042107919,-0.007162054,0.071,-0.080779718
2025-04-14,1078.93,4.6255,99.397,4.383,30.89,0.015335776,0.022408983,-0.00496767,-0.112,-0.195507147
2025-04-15,1077.02,4.626,99.962,4.339,30.12,-0.001771841,0.000108091,0.005668182,-0.044,-0.025243104
2025-04-16,1065.82,4.6855,99.143,4.28,32.64,-0.010453512,0.01278007,-0.008226861,-0.059,0.080349127
2025-04-17,1081.29,4.739,99.129,4.332,29.65,0.014410317,0.011353509,-0.00014122,0.052,-0.096076405
2025-04-21,1062.84,4.78,98.044,4.416,33.82,-0.017210202,0.008614404,-0.011005675,0.084,0.131590218
2025-04-22,1078.51,4.928,98.69,4.4,30.57,0.014635888,0.03049268,0.006567267,-0.016,-0.101033208
2025-04-23,1090.27,4.895,99.636,4.384,28.45,0.010844913,-0.00671895,0.009539921,-0.016,-0.071870975
2025-04-24,1100.05,4.9105,99.168,4.314,26.47,0.008930261,0.003161494,-0.004708163,-0.07,-0.072136144
2025-04-25,1111.31,4.895,99.254,4.254,24.84,0.010183866,-0.003161494,0.000866839,-0.06,-0.063556759
2025-04-28,1117.32,4.8645,98.789,4.205,25.15,0.005393461,-0.006250341,-0.004695958,-0.049,0.012402639
2025-04-29,1135.27,4.8725,99.018,4.171,24.17,0.015937547,0.001643217,0.002315389,-0.034,-0.039745702
2025-04-30,1151.09,4.609,99.27,4.167,24.7,0.013838811,-0.055596239,0.002541759,-0.004,0.021691049
2025-05-01,1158.41,4.628,100.054,4.215,24.6,0.006339056,0.004113896,0.00786663,0.048,-0.004056801
2025-05-02,1187.04,4.673,99.84,4.307,22.68,0.024414438,0.009676454,-0.002141136,0.092,-0.081262964
2025-05-05,1186.25,4.699,99.64,4.348,23.64,-0.000665743,0.005548456,-0.002005214,0.041,0.041456714
2025-05-06,1185.72,4.778,99.047,4.298,24.76,-0.000446886,0.016672329,-0.005969205,-0.05,0.046289255
2025-05-07,1174.99,4.6595,99.435,4.268,23.55,-0.009090548,-0.025113903,0.003909679,-0.03,-0.050103627
2025-05-08,1168.16,4.604,100.49,4.379,22.48,-0.005829776,-0.011982655,0.010554056,0.111,-0.046499795
2025-05-09,1173.61,4.653,100.168,4.381,21.9,0.004654607,0.010586682,-0.003209444,0.002,-0.026139388
2025-05-12,1185.54,4.621,101.599,4.472,18.39,0.010113898,-0.006901041,0.014184916,0.091,-0.174679598
2025-05-13,1183.04,4.723,100.826,4.47,18.22,-0.00211097,0.021833059,-0.007637434,-0.002,-0.009287147
2025-05-14,1190.93,4.6505,100.873,4.541,18.62,0.006647118,-0.01546945,0.000466041,0.071,0.02171638
2025-05-15,1195.82,4.6835,100.729,4.431,17.83,0.004097628,0.007070953,-0.001428557,-0.11,-0.04335384
2025-05-16,1215.15,4.5935,100.946,4.443,17.24,0.016035383,-0.019403433,0.002151978,0.012,-0.033650167
2025-05-19,1214.4,4.6705,100.288,4.447,18.14,-0.000617398,0.016623872,-0.006539674,0.004,0.050887179
2025-05-20,1212.74,4.654,99.977,4.483,18.09,-0.001367865,-0.003539067,-0.003105887,0.036,-0.002760145
2025-05-21,1209.06,4.672,99.435,4.595,20.87,-0.003039064,0.003860181,-0.005435995,0.112,0.142953422
2025-05-22,1198.7,4.6795,99.849,4.528,20.28,-0.008605562,0.001604021,0.00415488,-0.067,-0.028677542
2025-05-23,1197.87,4.8365,99.01,4.507,22.29,-0.000692657,0.033000052,-0.00843819,-0.021,0.094502969
2025-05-27,1207.69,4.715,99.425,4.445,18.96,0.008164464,-0.025442403,0.004182736,-0.062,-0.161806651
2025-05-28,1196.33,4.6505,99.785,4.474,19.31,-0.009450907,-0.013774175,0.00361428,0.029,0.0182916
2025-05-29,1203.3,4.6755,99.209,4.425,19.18,0.005809245,0.005361368,-0.005789135,-0.049,-0.006755027
2025-05-30,1191.89,4.6775,99.259,4.397,18.57,-0.0095275,0.00042767,0.00050386,-0.028,-0.032320694
2025-06-02,1209.96,4.8585,98.635,4.441,18.36,0.015047019,0.037965969,-0.006306427,0.044,-0.01137299
2025-06-03,1215.69,4.834,99.159,4.457,17.69,0.004724516,-0.005055466,0.005298454,0.016,-0.037174877
2025-06-04,1242.67,4.8865,98.73,4.356,17.61,0.021950474,0.010802019,-0.004335771,-0.101,-0.004532586
2025-06-05,1244.46,4.933,98.704,4.389,18.48,0.00143941,0.009471021,-0.000263379,0.033,0.048222144
2025-06-06,1245.18,4.848,99.142,4.505,16.77,0.000578397,-0.017381073,0.004427693,0.116,-0.09709749
2025-06-09,1250.18,4.925,98.442,4.475,17.16,0.004007443,0.015758026,-0.007085624,-0.03,0.022989518
2025-06-10,1259.99,4.9,99.07,4.473,16.95,0.007816243,-0.00508907,0.006359129,-0.002,-0.01231326
2025-06-11,1258.78,4.8145,98.604,4.419,17.26,-0.000960786,-0.017603007,-0.004714842,-0.054,0.018123852
2025-06-12,1263.88,4.8355,97.901,4.364,18.02,0.004043357,0.004352338,-0.007155065,-0.055,0.043090567
2025-06-13,1241.33,4.8145,98.176,4.406,20.82,-0.018002969,-0.004352338,0.002805022,0.042,0.144431811
2025-06-16,1263.04,4.836,97.702,4.448,19.11,0.017338128,0.004455735,-0.004839757,0.042,-0.085702305
2025-06-17,1256.88,4.809,98.394,4.386,21.6,-0.004889054,-0.00559877,0.007057797,-0.062,0.122481556
2025-06-18,1259.75,4.853,98.468,4.39,20.14,0.002280829,0.009107908,0.000751796,0.004,-0.069985427
2025-06-20,1257.38,4.8335,98.282,4.376,20.62,-0.001883098,-0.004026228,-0.001890725,-0.014,0.023553591
2025-06-23,1262.7,4.843,98.01,4.341,19.83,0.004222094,0.00196352,-0.002771383,-0.035,-0.039065536
2025-06-24,1294.48,4.867,97.45,4.294,17.48,0.024856785,0.004943367,-0.005730088,-0.047,-0.126138572
2025-06-25,1278.03,4.913,97.273,4.29,16.76,-0.01278924,0.009407022,-0.001817968,-0.004,-0.042062275
2025-06-26,1271.83,5.0925,96.762,4.245,16.59,-0.004863022,0.035884116,-0.005267103,-0.045,-0.010194991
2025-06-27,1285.03,5.123,97.031,4.274,16.32,0.010325256,0.005971336,0.00277616,0.029,-0.016408755
2025-06-30,1293.99,5.0825,96.493,4.231,16.73,0.006948404,-0.007936938,-0.005560048,-0.043,0.024812165
2025-07-01,1284.67,5.0995,96.467,4.241,16.83,-0.007228592,0.003339229,-0.000269486,0.01,0.005959493
2025-07-02,1296.72,5.1975,96.429,4.282,16.64,0.009336123,0.019035245,-0.000393995,0.041,-0.011353573
2025-07-03,1305.82,5.1415,96.822,4.346,16.38,0.006993197,-0.010832875,0.004067255,0.064,-0.015748357
2025-07-07,1281.07,5.026,97.141,4.382,17.79,-0.01913553,-0.022720427,0.00328929,0.036,0.082575423
2025-07-08,1285.1,5.6855,97.172,4.417,16.81,0.00314087,0.123294635,0.000319073,0.035,-0.056662554
2025-07-09,1285.6,5.4865,97.199,4.342,15.94,0.000388999,-0.035628545,0.000277819,-0.075,-0.053142274
2025-07-10,1286.13,5.591,97.322,4.346,15.78,0.000412174,0.018867633,0.001264645,0.004,-0.010088358
2025-07-11,1288.24,5.6045,97.529,4.423,16.4,0.001639236,0.002411684,0.002124701,0.077,0.038538019
2025-07-14,1297.06,5.5505,97.763,4.427,17.2,0.006823219,-0.009681833,0.002396413,0.004,0.047628049
2025-07-15,1317.25,5.5775,98.31,4.489,17.38,0.015446065,0.004852634,0.005579569,0.062,0.010410736
2025-07-16,1327.99,5.526,98.075,4.455,17.16,0.008120291,-0.009276421,-0.002393259,-0.034,-0.012739026
2025-07-17,1335.23,5.5125,98.446,4.463,16.52,0.005437041,-0.002445986,0.003775682,0.008,-0.038009326
2025-07-18,1345.01,5.6045,98.198,4.431,16.41,0.007297886,0.016551606,-0.002522326,-0.032,-0.006680863
2025-07-21,1340.72,5.6375,97.57,4.37,16.65,-0.003194665,0.005870858,-0.006415779,-0.061,0.014519311
2025-07-22,1344.42,5.7215,97.117,4.336,16.5,0.00275591,0.014790304,-0.004653632,-0.034,-0.009049836
2025-07-23,1356.84,5.8195,96.943,4.388,15.37,0.009195773,0.016983339,-0.00179326,0.052,-0.070942823
2025-07-24,1359.89,5.8015,97.124,4.408,15.39,0.002245347,-0.003097843,0.001865336,0.02,0.00130039
2025-07-25,1355.34,5.785,97.399,4.386,14.93,-0.003351469,-0.002848144,0.002827431,-0.022,-0.030345336
2025-07-28,1348.83,5.5975,98.395,4.42,15.03,-0.004814795,-0.032948291,0.010174046,0.034,0.006675592
2025-07-29,1340.75,5.607,98.647,4.328,15.98,-0.006008391,0.001695748,0.002557832,-0.092,0.061289737
2025-07-30,1329.66,5.586,99.586,4.378,15.48,-0.008305888,-0.00375235,0.009473771,0.05,-0.031789072
2025-07-31,1329.12,4.3545,99.743,4.36,16.72,-0.000406201,-0.249053674,0.001575285,-0.018,0.077056739
2025-08-01,1304.25,4.4355,98.93,4.22,20.38,-0.018888906,0.018430556,-0.008184349,-0.14,0.19794842
2025-08-04,1323.93,4.4375,98.586,4.198,17.52,0.014976423,0.000450806,-0.003483266,-0.022,-0.151210942
2025-08-05,1321.04,4.386,98.581,4.196,17.85,-0.002185281,-0.011673505,-5.07E-05,-0.002,0.018660423
2025-08-06,1309.31,4.413,97.983,4.218,16.77,-0.008919024,0.00613708,-0.006084551,0.022,-0.062411932
2025-08-07,1318.19,4.3985,98.229,4.244,16.57,0.006759303,-0.003291157,0.002507493,0.026,-0.011997744
2025-08-08,1308.39,4.4715,98.009,4.283,15.15,-0.00746221,0.016460349,-0.002242176,0.039,-0.089593299
2025-08-11,1310.21,4.44,98.361,4.273,16.25,0.001390056,-0.007069546,0.003585073,-0.01,0.070092377
2025-08-12,1318.95,4.5255,97.927,4.293,14.73,0.006648536,0.019073692,-0.004422081,0.02,-0.098206678
2025-08-13,1318.04,4.4975,97.662,4.24,14.49,-0.000690181,-0.006206381,-0.002709765,-0.053,-0.016427474
2025-08-14,1305.96,4.4795,98.103,4.293,14.83,-0.009207382,-0.004010254,0.00450541,0.053,0.0231934
2025-08-15,1304.91,4.4925,97.712,4.328,15.09,-0.00080433,0.002897907,-0.003993571,0.035,0.017380117
2025-08-18,1306.78,4.536,98.017,4.339,14.99,0.001432023,0.009636227,0.003116557,0.011,-0.006648961
2025-08-19,1301.89,4.4885,98.119,4.302,15.57,-0.003749041,-0.010526996,0.001040095,-0.037,0.037962674
2025-08-20,1303.43,4.5105,98.08,4.296,15.69,0.001182197,0.004889442,-0.000397556,-0.006,0.007677581
2025-08-21,1294.65,4.5115,98.511,4.332,16.6,-0.006758863,0.00022168,0.004384745,0.036,0.056379129
2025-08-22,1321.67,4.5275,97.599,4.258,14.22,0.0206557,0.003540218,-0.00930097,-0.074,-0.154753271
2025-08-25,1316.94,4.5265,98.318,4.275,14.79,-0.003585225,-0.000220897,0.007339876,0.017,0.039301852
2025-08-26,1316.66,4.51,98.122,4.256,14.62,-0.000212637,-0.00365186,-0.001995521,-0.019,-0.011560822
2025-08-27,1317.02,4.4715,98.127,4.238,14.85,0.000273382,-0.008573231,5.10E-05,-0.018,0.015609411
2025-08-28,1320.87,4.539,97.738,4.207,14.43,0.002919002,0.014982801,-0.003972129,-0.031,-0.028690492
